timestamp,tentativas_login,requisicoes_http,bytes_transferidos,tempo_resposta_ms,tipo,anomalia_pred,anomalia_score,eh_anomalia
2024-01-01 00:25:00,5.2218451794197325,129.067689542354,60800.48065714649,225.71273780089174,Normal,1,-0.40077750577459864,Não
2024-01-01 00:26:00,2.6980128451553944,131.59144291461425,45526.78104341249,228.6028720857072,Normal,1,-0.4158269775147039,Não
2024-01-01 00:27:00,5.751396036691344,89.54279945693463,62810.16361735113,196.89044915003444,Normal,1,-0.3896507595585509,Não
2024-01-01 00:28:00,3.79872262016239,91.59626365808285,50678.555105274034,256.21766799352514,Normal,1,-0.3745108109104203,Não
2024-01-01 00:29:00,4.416612500413446,94.36430782278985,58527.7367512222,183.29613845100297,Normal,1,-0.3629385389204432,Não
2024-01-01 00:30:00,3.796586775541206,73.11098977931445,54847.32817294475,228.23029629468002,Normal,1,-0.38426207254031275,Não
2024-01-01 00:31:00,8.704556369017876,81.62696107031604,41536.43345009127,149.01678306539424,Normal,1,-0.44758414974840405,Não
2024-01-01 00:32:00,4.973005550524132,79.91718466495864,43564.50167682538,198.8223924562881,Normal,1,-0.37121522584217603,Não
2024-01-01 00:33:00,2.8845781420881993,84.64404869791743,60299.60817581161,191.2822871048582,Normal,1,-0.39446881849851473,Não
2024-01-01 00:34:00,6.645089824206378,99.30630225226437,46652.24667893459,211.26539610204708,Normal,1,-0.36347530092644825,Não
2024-01-01 00:35:00,2.5583127000579555,104.68429465073041,45963.51536758003,181.52365355833206,Normal,1,-0.37617383989787,Não
2024-01-01 00:36:00,5.4177271900095105,131.01000985628153,40448.77420650647,193.42637021641661,Normal,1,-0.3984780588228361,Não
2024-01-01 00:37:00,1.0806597522404489,80.03291918522419,54235.99065593461,241.30235857207532,Normal,1,-0.4382405865859348,Não
2024-01-01 00:38:00,2.343627902203139,119.68644796953167,70625.24919243145,178.16178813808912,Normal,1,-0.4567942767114718,Não
2024-01-01 00:39:00,5.393722471738247,95.72022311548982,39324.67085745727,119.67114496306604,Normal,1,-0.3927402667166548,Não
2024-01-01 00:40:00,6.476933159990821,99.01072580695134,50242.19456672758,287.47919521027103,Normal,1,-0.3979224195985756,Não
2024-01-01 00:41:00,5.342736562379941,113.49638984333208,64122.205554154294,269.0727039345243,Normal,1,-0.42329367992616623,Não
2024-01-01 00:42:00,4.768703435223519,77.54555956875403,49203.58608754285,135.38686524471905,Normal,1,-0.38457580024645827,Não
2024-01-01 00:43:00,4.3977926088214225,107.64819492368102,54523.717962497336,234.48539026225973,Normal,1,-0.3577562506258176,Não
2024-01-01 00:44:00,2.0429560192651453,103.32904416426112,39376.064718531205,174.85126147243284,Normal,1,-0.4136532513097864,Não
2024-01-01 00:45:00,3.5603115832105825,109.84902528016298,54283.070972076486,213.17436076655298,Normal,1,-0.3631218685932428,Não
2024-01-01 00:46:00,4.078722458080425,105.78337287815636,48128.55734995451,214.7112064506747,Normal,1,-0.35346953168131734,Não
2024-01-01 00:47:00,7.114244452437831,149.1060027982179,59857.299956798626,188.2796099841839,Normal,1,-0.4744016495447856,Não
2024-01-01 00:48:00,5.687236579136923,87.24520031497369,61873.86051564751,160.81171672068018,Normal,1,-0.38585544156653373,Não
2024-01-01 00:49:00,1.473919689274532,89.38006089996365,75895.63642018614,165.47294738418702,Normal,1,-0.48577888876083286,Não
2024-01-01 00:50:00,5.64816793878959,87.53718947150472,55796.33173213575,154.19040422593787,Normal,1,-0.37205022519753117,Não
2024-01-01 00:51:00,4.229835439167367,88.8904576167949,53257.96316582167,158.40888958847776,Normal,1,-0.3656480597876599,Não
2024-01-01 00:52:00,3.6461559993880828,87.25225745386965,51943.84301577336,196.64108549753223,Normal,1,-0.36202973698947355,Não
2024-01-01 00:53:00,6.2233525776817356,123.78033062215104,46468.33707189312,164.2120005444624,Normal,1,-0.38075736205411614,Não
2024-01-01 00:54:00,7.061999044991902,128.4100849597971,53384.83843461691,234.102603285631,Normal,1,-0.40775964010642146,Não
2024-01-01 00:55:00,6.862560238232398,88.58507412501048,47045.9858986097,274.36230776679633,Normal,1,-0.40740246006141895,Não
2024-01-01 00:56:00,3.3215649535547227,83.35288853791542,51684.60976269614,170.99733793149784,Normal,1,-0.376604523975772,Não
2024-01-01 00:57:00,4.381575248297571,109.42831112772808,63175.975356079594,211.97022502676884,Normal,1,-0.3826104025254981,Não
2024-01-01 00:58:00,5.662526862807128,88.95553911438057,39934.57434720359,224.98425551514669,Normal,1,-0.37957730923668576,Não
2024-01-01 00:59:00,6.951090254244718,112.65863635511022,61398.785611290456,223.60011354596372,Normal,1,-0.39694330539758793,Não
2024-01-01 01:00:00,4.04165152430942,104.058460417026,63171.15067339865,203.79776339580437,Normal,1,-0.38215557111811116,Não
2024-01-01 01:01:00,4.628682046672366,69.68511770005536,48819.314730089216,237.1341209179861,Normal,1,-0.3920929676658854,Não
2024-01-01 01:02:00,2.7873300519879436,130.95010402660122,28781.451009914053,224.11244763403286,Normal,1,-0.48359260524605463,Não
2024-01-01 01:03:00,2.6075867518386584,135.91755346191044,43921.780129055674,138.1168788836351,Normal,1,-0.4451803643581606,Não
2024-01-01 01:04:00,6.625051644788396,87.74422619031228,62969.94546561109,243.45780321946364,Normal,1,-0.4008543033161685,Não
2024-01-01 01:05:00,7.712480057141645,92.24596880128031,49771.319377011176,244.3645418633371,Normal,1,-0.3992150851426462,Não
2024-01-01 01:06:00,4.855979756839332,105.7173078144981,40006.97767705089,161.83569479107092,Normal,1,-0.36732734662092703,Não
2024-01-01 01:07:00,7.007065795784048,106.6891357997405,44952.25078771783,201.89689177238012,Normal,1,-0.3696295411168467,Não
2024-01-01 01:08:00,5.723272050095268,113.1708854534566,58406.20026504553,234.16644964055348,Normal,1,-0.3792694126672547,Não
2024-01-01 01:09:00,3.7097604907897512,140.204090775327,55467.33568201379,189.53430902103193,Normal,1,-0.42312439272137603,Não
2024-01-01 01:10:00,5.722791211016828,96.461055450119,47610.67900830306,253.6489023883006,Normal,1,-0.37380429847537766,Não
2024-01-01 01:11:00,8.076073132931938,84.03405510923092,46331.755881853125,318.19362473096805,Normal,1,-0.48647362129337174,Não
2024-01-01 01:12:00,4.928347921780097,72.41361543970946,46082.41850956178,160.70069836825087,Normal,1,-0.37853532786917043,Não
2024-01-01 01:13:00,8.129287311628012,85.38139920116161,40775.89815501498,130.94776984231126,Normal,1,-0.43633316641053355,Não
2024-01-01 01:14:00,-0.23949020817948874,99.33746054252406,66153.75689469442,215.19092978024378,Normal,1,-0.4717342739298875,Não
2024-01-01 01:15:00,6.643805008750448,135.89115727035576,46776.7953078866,236.07812525630717,Normal,1,-0.42517973419469746,Não
2024-01-01 01:16:00,5.174094136476342,89.64777401927657,62171.58520825497,188.45668130776156,Normal,1,-0.3734379531651595,Não
2024-01-01 01:17:00,4.401985299068265,104.47575903277797,65213.16051922451,272.6630331660517,Normal,1,-0.42449713781723125,Não
2024-01-01 01:18:00,5.183521553071005,99.67154207854496,59983.1089814796,133.06971001383755,Normal,1,-0.38168468330950966,Não
2024-01-01 01:19:00,1.0248621707982144,123.76786546896167,45683.79687281951,234.64593115158056,Normal,1,-0.4392542016098883,Não
2024-01-01 01:20:00,4.560656224324976,150.53864851747244,54037.30090336609,169.70695896205532,Normal,1,-0.45525756928345984,Não
2024-01-01 01:21:00,5.7142251430234925,89.38262454159359,49758.043936090835,285.9688953103648,Normal,1,-0.394741677629888,Não
2024-01-01 01:22:00,7.955788089483033,90.21121114963556,40962.98139269872,299.62576765840595,Normal,1,-0.4593621844724422,Não
2024-01-01 01:23:00,3.9634595634527052,120.88321754138144,53243.59281721603,161.6671706108326,Normal,1,-0.37973138993635897,Não
2024-01-01 01:24:00,3.3830127942136246,113.63782979252623,38209.602088401974,172.522143204571,Normal,1,-0.38813227319903426,Não
2024-01-01 01:25:00,3.996485912830927,136.93414651472068,61876.79388461564,242.9793943489901,Normal,1,-0.44267677273854844,Não
2024-01-01 01:26:00,6.830804235404148,111.67856370651927,45353.82702701607,180.64346751052426,Normal,1,-0.3738261907409224,Não
2024-01-01 01:27:00,5.657502219319369,92.81415818425882,52011.59655872839,197.7294391033881,Normal,1,-0.3558456154063975,Não
2024-01-01 01:28:00,3.9404795924659224,111.81309661384618,52832.87871546142,201.2694210271205,Normal,1,-0.3640172760430763,Não
2024-01-01 01:29:00,6.026534866226712,122.17407161165815,47410.950262959224,104.01634219011719,Normal,1,-0.42616103029755575,Não
2024-01-01 01:30:00,5.194155098696081,116.40964362394729,55866.93801475275,199.30811269528814,Normal,1,-0.36251774061825115,Não
2024-01-01 01:31:00,6.937289981065779,110.14548062214595,45250.963433774756,165.5136112967913,Normal,1,-0.3785975964946426,Não
2024-01-01 01:32:00,3.5958938122452953,121.33349379178307,58712.97297457244,175.3438588800114,Normal,1,-0.379268318292432,Não
2024-01-01 01:33:00,4.3446757068044635,123.38591180891345,36540.203197532515,272.1816001734407,Normal,1,-0.42730379000925517,Não
2024-01-01 01:34:00,4.215783693735685,127.64317982075055,51263.79579546412,137.1746552860372,Normal,1,-0.39396463803062215,Não
2024-01-01 01:35:00,2.072970103735763,112.97419775179286,69389.28999058285,240.66025933739886,Normal,1,-0.46317677182448325,Não
2024-01-01 01:36:00,5.592240554129152,96.65763839366291,39996.686753944254,186.05185348340956,Normal,1,-0.36848845501037036,Não
2024-01-01 01:37:00,5.522110544359778,102.93427372866645,43222.55029475148,186.01199157520827,Normal,1,-0.3564729490964282,Não
2024-01-01 01:38:00,5.010226913284922,124.13017933016714,55139.07849658915,239.51859480258557,Normal,1,-0.3770636861016435,Não
2024-01-01 01:39:00,4.530825733249706,83.66128658025528,51795.81781939598,217.00256472844453,Normal,1,-0.36406841771500725,Não
2024-01-01 01:40:00,2.1692585158991715,107.37346617745803,53506.30099273559,228.53064986097655,Normal,1,-0.3896735483089694,Não
2024-01-01 01:41:00,4.158709354469282,92.13322375345278,54891.87130147663,248.40923302664305,Normal,1,-0.3722668666154395,Não
2024-01-01 01:42:00,4.314570966946461,100.57489645869634,56347.2146856177,183.43458084083386,Normal,1,-0.3602372207088671,Não
2024-01-01 01:43:00,3.395445461556762,125.56903725214598,61096.99841956223,169.38816327461248,Normal,1,-0.40201354059737116,Não
2024-01-01 01:44:00,4.677428576667982,103.82198136039807,54098.18656928513,145.7424736721101,Normal,1,-0.3621165488382334,Não
2024-01-01 01:45:00,5.8081017136290765,100.92873096312297,47587.423453814576,158.72947350105224,Normal,1,-0.3604456549764847,Não
2024-01-01 01:46:00,8.77237180242106,72.80287718040162,56725.73701202731,347.45472126543626,Normal,1,-0.5462259668340175,Não
2024-01-01 01:47:00,5.349155625663678,114.92507132054442,68998.81934895215,262.23397903683934,Normal,1,-0.44291823143801345,Não
2024-01-01 01:48:00,5.515100781445529,112.9096836228215,48673.66253617426,132.44628168959895,Normal,1,-0.37662362872164623,Não
2024-01-01 01:49:00,4.851108168467666,143.2650944661092,40254.706953293586,133.87710216282147,Normal,1,-0.4638884689999404,Não
2024-01-01 01:50:00,1.162457569401917,93.84443530093998,61070.80669286973,224.09330308592456,Normal,1,-0.42221973749510555,Não
2024-01-01 01:51:00,4.946972249101567,104.38300655327878,48796.18836046402,227.36323986889835,Normal,1,-0.3537142397086721,Não
2024-01-01 01:52:00,5.120460419882053,104.9876736742151,28273.304539859637,227.44419176586823,Normal,1,-0.4204890370307607,Não
2024-01-01 01:53:00,9.926484224970572,131.5490655952695,58474.216771504216,187.2522103223151,Normal,1,-0.4693964033301369,Não
2024-01-01 01:54:00,4.615278070437755,98.09408935226095,44646.71814046077,193.72728699985498,Normal,1,-0.3550730550492054,Não
2024-01-01 01:55:00,5.603094684667225,105.58043051540679,49094.66717695839,216.39397620796788,Normal,1,-0.3540855488534389,Não
2024-01-01 01:56:00,4.9305764605895135,112.15793019433079,53319.80330569015,204.2946503146665,Normal,1,-0.35767064104015406,Não
2024-01-01 01:57:00,2.662643924760936,103.73218246312716,51904.99679779066,89.03498136262324,Normal,1,-0.4445485858057502,Não
2024-01-01 01:58:00,7.285645629030041,91.07132770898943,57094.518171390395,188.5100184712403,Normal,1,-0.3840913822264991,Não
2024-01-01 01:59:00,6.503866065373549,103.88179985796616,45645.13629430157,157.4296782869843,Normal,1,-0.3660893955947432,Não
2024-01-01 02:00:00,6.582063894086094,121.47263499719544,55131.05798176082,208.7605709454256,Normal,1,-0.3737500071448559,Não
2024-01-01 02:01:00,3.181225090410522,79.4696940117788,47404.53322416083,349.2629501301705,Normal,1,-0.504915638196934,Não
2024-01-01 02:02:00,7.805588621872198,102.65939348293752,57388.10480887503,218.37408327371523,Normal,1,-0.3919177629992873,Não
2024-01-01 02:03:00,2.1962978744154382,85.99758370121654,56153.67484013054,184.3235156913801,Normal,1,-0.4024420894310814,Não
2024-01-01 02:04:00,6.173714187600541,123.90093257849685,40645.61297955405,246.0900750988626,Normal,1,-0.39751865095481453,Não
2024-01-01 02:05:00,9.380911251619956,69.5362619043245,60859.821161750326,224.13439436046065,Normal,1,-0.46941792777482144,Não
2024-01-01 02:06:00,3.0189273497386235,88.82156305456823,44640.36554885952,221.00472452259206,Normal,1,-0.37408584804306827,Não
2024-01-01 02:07:00,3.867404540794456,107.54423750129041,58080.577982811454,230.34252966078355,Normal,1,-0.36439683134122125,Não
2024-01-01 02:08:00,5.199302730175282,131.31048058468681,53672.8731340134,302.8271782414771,Normal,1,-0.4599231572214552,Não
2024-01-01 02:09:00,3.9930486917676014,98.68499477854024,68381.83676795123,143.45557823370422,Normal,1,-0.41854304030703743,Não
2024-01-01 02:10:00,1.8986731378677346,88.89600946613604,47765.340176281476,223.68160384057273,Normal,1,-0.3988608753836378,Não
2024-01-01 02:11:00,5.137125949612055,137.6231413888118,46506.83203881802,153.6809435009231,Normal,1,-0.42810483630782015,Não
2024-01-01 02:12:00,2.8753925725477902,71.03972199167512,49805.80394112267,227.7756323171124,Normal,1,-0.40437481702771333,Não
2024-01-01 02:13:00,5.9471848612703635,56.023880867598365,46968.20217165725,154.06567442569528,Normal,1,-0.44438352704225936,Não
2024-01-01 02:14:00,3.1611515315323935,108.80028900106664,57999.4190194205,179.13165931974578,Normal,1,-0.37895788742283865,Não
2024-01-01 02:15:00,8.09986881003508,89.95891551294778,33836.89391563412,185.24550428810468,Normal,1,-0.42783311745891933,Não
2024-01-01 02:16:00,3.4334934153275256,79.57534365738573,39463.175808536456,248.79083596723547,Normal,1,-0.4117259031832992,Não
2024-01-01 02:17:00,4.355876967588649,114.16712894598706,39321.97078420807,245.9227221971207,Normal,1,-0.3914179986766078,Não
2024-01-01 02:18:00,6.62703443473934,104.87601427542398,59503.075919735755,137.71413117768077,Normal,1,-0.3894445626639637,Não
2024-01-01 02:19:00,2.5382713671320896,88.71842738526543,67106.13372581925,202.74670554999244,Normal,1,-0.4174161530358296,Não
2024-01-01 02:20:00,5.4549198692082586,74.39391202658211,48955.507814625285,164.52100726254136,Normal,1,-0.37825533409436346,Não
2024-01-01 02:21:00,7.614285508564857,117.44914656560289,48311.782768099896,137.0747544662333,Normal,1,-0.4124123804187071,Não
2024-01-01 02:22:00,1.785033530877545,113.00402355917322,50700.521631131815,189.1491474787815,Normal,1,-0.40166543931773624,Não
2024-01-01 02:23:00,5.369267717064608,98.01648272441234,61618.7830260819,184.57586057720903,Normal,1,-0.36997070067370874,Não
2024-01-01 02:24:00,5.519765588496847,136.9327399209533,40726.46865809426,321.3358243172761,Normal,1,-0.5051586168499497,Não
2024-01-01 02:25:00,6.563645743554621,78.59830467347695,52383.68982734785,221.64799126803481,Normal,1,-0.3810664275223934,Não
2024-01-01 02:26:00,2.526098578243836,69.48949658150522,59751.976297824294,131.11912496228814,Normal,1,-0.4512823091842005,Não
2024-01-01 02:27:00,2.3590867738314474,86.16183860237511,55010.94169939845,171.7612997914529,Normal,1,-0.39105279750384364,Não
2024-01-01 02:28:00,6.0438831312337955,99.08827967289004,51895.81616598743,251.06916477146993,Normal,1,-0.37026111837820486,Não
2024-01-01 02:29:00,5.5939693464663724,104.86678898645384,60010.46092567141,304.4221386434963,Normal,1,-0.44434104528326723,Não
2024-01-01 02:30:00,5.5009857006917535,95.1752788428734,22967.677070007627,120.70083438810208,Normal,1,-0.4755648957569889,Não
2024-01-01 02:31:00,5.692896418993952,107.04110793028593,56778.75319530908,106.00378074304774,Normal,1,-0.40893012258216505,Não
2024-01-01 02:32:00,3.6399505568430186,74.96921151619112,43459.24316872576,293.5482587685891,Normal,1,-0.42519044889210056,Não
2024-01-01 02:33:00,5.464507394322007,128.8752920814652,31693.67103143543,219.4807088685452,Normal,1,-0.4229051479572213,Não
2024-01-01 02:34:00,5.586144946597362,98.35697643214863,55112.02599524981,156.58536340618167,Normal,1,-0.36463272966875004,Não
2024-01-01 02:35:00,3.571297163947264,122.34591663176255,63736.58545162958,226.73145430612178,Normal,1,-0.4086316901522954,Não
2024-01-01 02:36:00,8.731549022289514,106.85450692755408,48625.51485372308,68.21261304915612,Normal,1,-0.4901227341266239,Não
2024-01-01 02:37:00,5.947665841823575,109.13506438307567,59528.74547202939,200.16877532985805,Normal,1,-0.3673948043504969,Não
2024-01-01 02:38:00,2.617393005594703,111.39534560464408,66122.78257988645,216.39105864215426,Normal,1,-0.4169313339074662,Não
2024-01-01 02:39:00,6.313107217267659,108.9541712003463,63149.144535840474,246.2135069768915,Normal,1,-0.4037451780249317,Não
2024-01-01 02:40:00,3.050636659545357,112.85445519735087,66399.64529371393,149.30520238537312,Normal,1,-0.43282802652808133,Não
2024-01-01 02:41:00,6.574169207484904,126.58305060264863,57421.27491071892,204.28435807016794,Normal,1,-0.3838462427941211,Não
2024-01-01 02:42:00,7.317191158014808,103.9304233940294,50754.33638901593,153.72876869702063,Normal,1,-0.38723601092092896,Não
2024-01-01 02:43:00,3.358635363296579,114.18007515177024,33980.34188102832,212.76918778371586,Normal,1,-0.4012730441285136,Não
2024-01-01 02:44:00,6.926752258488643,98.20528611425547,47539.37511870051,155.2326838818488,Normal,1,-0.3734330274633486,Não
2024-01-01 02:45:00,5.825561853872997,128.80234430898946,41567.53404683808,179.59495804198897,Normal,1,-0.3986114540004788,Não
2024-01-01 02:46:00,6.64412031998898,86.4721539588146,71709.42717497813,150.20923026048854,Normal,1,-0.44255288871400184,Não
2024-01-01 02:47:00,8.793585965307894,136.0188086582163,48241.141875676636,232.55681209118285,Normal,1,-0.4627384692225703,Não
2024-01-01 02:48:00,4.509223767994259,99.19684098711313,51232.04806784486,242.92255583283327,Normal,1,-0.36146366869393515,Não
2024-01-01 02:49:00,3.492527671285021,71.38449795763904,55514.85376040467,188.26897150212932,Normal,1,-0.39225368563524016,Não
2024-01-01 02:50:00,3.2209711407489534,102.56208829821578,50436.024463724534,201.91189974800142,Normal,1,-0.36124737638434645,Não
2024-01-01 02:51:00,3.3683794300691234,86.37896685050238,66950.51040430753,127.5704292683228,Normal,1,-0.4383311914587782,Não
2024-01-01 02:52:00,4.845796581171792,116.81287097977449,43773.50638265548,185.01616759966066,Normal,1,-0.36405915329940103,Não
2024-01-01 02:53:00,5.682303949633288,86.94752041395218,51946.074552372425,197.48976914791277,Normal,1,-0.35973531368766165,Não
2024-01-01 02:54:00,5.553381598660038,91.07633133570441,42575.29414301952,331.03965455149876,Normal,1,-0.4820664769968612,Não
2024-01-01 02:55:00,6.654366498072047,62.209185381089384,36799.77488779294,144.4016487112918,Normal,1,-0.4335115120371659,Não
2024-01-01 02:56:00,5.026003783755814,90.95387361501847,43882.30909094714,273.20886193762186,Normal,1,-0.3964231100648759,Não
2024-01-01 02:57:00,7.907068154314634,51.52241346742087,49629.63202951588,249.8429386732904,Normal,1,-0.49539229400775453,Não
2024-01-01 02:58:00,4.470686333524088,68.32194353028554,45706.9777548274,214.03182022450682,Normal,1,-0.3906588148103614,Não
2024-01-01 02:59:00,10.440338333179238,115.20829312288595,43075.79020126144,287.9310242097567,Normal,1,-0.5154489376698274,Não
2024-01-01 03:00:00,6.251334695530012,115.71600317301665,35936.82536328166,218.60527363034313,Normal,1,-0.39005085873679507,Não
2024-01-01 03:01:00,3.285684887167435,108.50915123569929,49168.94427371305,219.45795978339643,Normal,1,-0.3653429243915783,Não
2024-01-01 03:02:00,2.8582150038777754,80.66047713741574,34952.796259689974,197.34396734912272,Normal,1,-0.4180342138784083,Não
2024-01-01 03:03:00,5.96494483048637,99.0457728771604,57600.559636896025,261.1784441209314,Normal,1,-0.3842462680443475,Não
2024-01-01 03:04:00,4.553074429348298,99.92794921818863,50824.397529345035,254.82346169054418,Normal,1,-0.3682704136341436,Não
2024-01-01 03:05:00,6.428000988184184,76.83270621614915,35424.485005350696,168.71613562518937,Normal,1,-0.4077356076440022,Não
2024-01-01 03:06:00,5.94647524914709,130.067966035343,46907.90922950137,134.03764027006162,Normal,1,-0.4125990098731055,Não
2024-01-01 03:07:00,4.854342174686255,117.54724581151342,42478.43594409417,189.85096813021715,Normal,1,-0.3697776187949061,Não
2024-01-01 03:08:00,3.30641256386319,95.58071652340672,53191.7451041918,159.99807178011767,Normal,1,-0.37514320790466765,Não
2024-01-01 03:09:00,1.9703055506282707,100.53771677989062,63404.504460231445,196.82377126923225,Normal,1,-0.42187977881100036,Não
2024-01-01 03:10:00,4.106970095865957,104.16765615895105,31248.275303542556,261.87190673420696,Normal,1,-0.42835948909679533,Não
2024-01-01 03:11:00,6.712797588646945,59.16530263151419,51150.260791474175,177.1349172456605,Normal,1,-0.4182795535716727,Não
2024-01-01 03:12:00,5.4281874882604075,95.05645234958806,48398.672044333594,197.85883093442126,Normal,1,-0.3463374032430994,Não
2024-01-01 03:13:00,2.508522442576024,86.36031504004403,56713.40076450466,202.90113674041976,Normal,1,-0.3859734768362448,Não
2024-01-01 03:14:00,5.346361851702364,79.96759980210169,52131.96628237689,242.42154411026422,Normal,1,-0.37760370457400794,Não
2024-01-01 03:15:00,5.770634759457674,94.3779941422809,42480.30668261181,87.65553330076973,Normal,1,-0.42982391494209893,Não
2024-01-01 03:16:00,3.2322851275977342,135.95373053699046,46809.46064333382,169.66498526173515,Normal,1,-0.4258517447086093,Não
2024-01-01 03:17:00,5.307450211891056,112.8168572253402,42039.74143196511,210.56418461397362,Normal,1,-0.3605854361355308,Não
2024-01-01 03:18:00,5.116417436892,88.57642020434406,60760.07138598598,260.00394782134305,Normal,1,-0.3932714854124558,Não
2024-01-01 03:19:00,2.714059404338754,111.45165562712317,50213.116486719424,175.40487762468973,Normal,1,-0.37808578753920485,Não
2024-01-01 03:20:00,5.715574720696567,127.98710873172004,69011.90685753008,106.17236469790629,Normal,1,-0.48805327367048806,Não
2024-01-01 03:21:00,6.121569052736469,118.49267365825537,49393.391861853794,230.9855722983068,Normal,1,-0.37124455328701755,Não
2024-01-01 03:22:00,7.166102486350554,101.19260739840348,42915.932330895375,168.23188055871853,Normal,1,-0.3858957517961401,Não
2024-01-01 03:23:00,7.1076041040698055,87.06126444588853,34862.85607387173,140.51666704548194,Normal,1,-0.42075037230146534,Não
2024-01-01 03:24:00,2.244661264085818,113.96446627227179,31968.603237440548,168.7827305143388,Normal,1,-0.45133823712294596,Não
2024-01-01 03:25:00,3.124349920169754,107.86970770843499,34158.6405699451,190.77373211720752,Normal,1,-0.4107877633443956,Não
2024-01-01 03:26:00,6.0300705344173195,117.90386440055465,52671.26651011483,169.76276677308937,Normal,1,-0.3671572926513159,Não
2024-01-01 03:27:00,6.027571901824418,112.70343603363939,55087.25023229934,89.72169714504655,Normal,1,-0.44151260046055013,Não
2024-01-01 03:28:00,6.030095372612096,120.9910543063867,34188.092979678666,244.8533098443566,Normal,1,-0.4153229558621768,Não
2024-01-01 03:29:00,12.705462981309442,89.29529576878863,58950.38314076116,263.7437520639361,Normal,1,-0.5075957980121232,Não
2024-01-01 03:30:00,6.141781021386334,126.34788131268651,45169.38948316561,232.5760995669753,Normal,1,-0.3810579237651724,Não
2024-01-01 03:31:00,7.271131280361198,103.95199209384799,51467.9301198555,143.11571647875917,Normal,1,-0.3936979571639507,Não
2024-01-01 03:32:00,6.908003526986405,141.5052174525053,66122.20628255424,189.9254233026241,Normal,1,-0.4778083762984909,Não
2024-01-01 03:33:00,6.302782502611596,86.21624363820864,58968.39315865532,199.6739342385271,Normal,1,-0.37198076523398216,Não
2024-01-01 03:34:00,4.369461510719309,134.719276063305,47314.69352094168,229.93971947809553,Normal,1,-0.39984485350528565,Não
